ees,NA,0,8,5,8,0.7840000000000004,0.15650000000000008,0.15750000000000006,0.15750000000000008,0.15450000000000005,0.15800000000000006
random,NA,0,8,5,8,0.9640000000000004,0.22200000000000011,0.13250000000000003,0.19050000000000009,0.2120000000000001,0.2070000000000001
ees,NA,1,8,4,8,0.6560000000000002,0.1625000000000001,0.16600000000000006,0.16250000000000006,0.16500000000000006
random,NA,1,8,4,8,0.8610000000000004,0.24700000000000014,0.23800000000000013,0.2210000000000001,0.15500000000000005
ees,NA,2,8,3,8,1.0035000000000007,0.3405000000000002,0.32750000000000024,0.33550000000000024
random,NA,2,8,3,8,0.9435000000000006,0.45400000000000035,0.22350000000000012,0.2660000000000001
